,1330_open,1330_high,1330_low,1330_close,1330_volume,6702_open,6702_high,6702_low,6702_close,6702_volume,USD,EUR,1y,5y,9y,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume
2002-05-20,11950,11980,11880,11900,96.84,945.0,965.0,945.0,957.0,7480,125.9,115.94,0.03,0.51,1.27,10291.049805,10353.429688,10256.719727,10353.080078,228190000
2002-05-21,11870,11870,11820,11830,124.26,948.0,949.0,934.0,937.0,6141,125.9,115.64,0.03,0.521,1.281,10291.049805,10353.429688,10256.719727,10353.080078,228190000
2002-05-22,11800,12010,11800,12000,168.75,927.0,944.0,925.0,933.0,5961,123.9,113.79,0.029,0.523,1.276,10348.929688,10348.929688,10211.719727,10229.5,167470000
2002-05-23,12080,12090,11980,11990,136.9,940.0,950.0,939.0,945.0,4377,124.4,115.13,0.029,0.542,1.297,10229.080078,10292.950195,10086.549805,10105.709961,208290000
2002-05-24,12070,12070,11890,12010,279.01,955.0,958.0,948.0,956.0,6290,125.0,115.19,0.029,0.529,1.2830000000000001,10098.580078,10157.879883,10063.5,10157.879883,198520000
2002-05-27,12050,12140,12000,12090,312.96,966.0,979.0,960.0,961.0,6922,124.85,115.01,0.028,0.5379999999999999,1.288,10211.919922,10217.669922,10084.75,10104.259766,143810000
2002-05-28,12000,12000,11920,11970,247.9,955.0,955.0,944.0,948.0,5297,124.85,114.91,0.028,0.516,1.2670000000000001,10211.919922,10217.669922,10084.75,10104.259766,143810000
2002-05-29,11880,11940,11840,11920,138.5,935.0,936.0,923.0,926.0,6119,124.7,115.8,0.027,0.512,1.2830000000000001,10211.919922,10217.669922,10084.75,10104.259766,143810000
2002-05-30,11850,11860,11730,11810,206.66,918.0,931.0,910.0,931.0,4904,124.25,116.32,0.027,0.49200000000000005,1.262,10106.540039,10118.509766,9961.860352,9981.580078,183870000
2002-05-31,11810,11970,11810,11820,151.77,921.0,938.0,905.0,910.0,6361,123.45,115.61,0.026,0.5,1.2590000000000001,9976.94043,9988.5,9922.969727,9923.040039,198060000
2002-06-03,11890,11960,11850,11960,82.38,911.0,925.0,911.0,916.0,3163,124.45,115.89,0.026,0.499,1.256,9915.150391,10042.259766,9915.009766,9925.25,221700000
2002-06-04,11920,11920,11670,11710,248.94,910.0,914.0,900.0,903.0,3959,123.65,116.22,0.025,0.506,1.265,9915.150391,10042.259766,9915.009766,9925.25,221700000
2002-06-05,11750,11820,11690,11700,110.87,912.0,920.0,905.0,920.0,4398,124.1,116.77,0.029,0.51,1.266,9923.94043,9986.490234,9704.179688,9709.790039,221400000
2002-06-06,11770,11780,11590,11600,187.2,920.0,924.0,908.0,912.0,5773,124.25,116.72,0.029,0.495,1.248,9710.339844,9739.410156,9592.790039,9687.839844,263590000
2002-06-07,11500,11510,11410,11480,211.62,895.0,900.0,885.0,900.0,8612,124.2,117.57,0.03,0.47600000000000003,1.234,9688.530273,9800.889648,9688.320313,9796.799805,224800000
2002-06-10,11550,11550,11410,11420,77.45,900.0,900.0,884.0,885.0,4606,124.55,117.56,0.03,0.46799999999999997,1.234,9592.379883,9636.469727,9472.540039,9589.669922,366490000
2002-06-11,11450,11550,11420,11500,67.57,891.0,905.0,890.0,900.0,3821,124.75,117.75,0.03,0.47200000000000003,1.238,9592.379883,9636.469727,9472.540039,9589.669922,366490000
2002-06-12,11430,11450,11300,11370,355.05,890.0,894.0,881.0,886.0,3424,125.45,118.85,0.03,0.47600000000000003,1.249,9587.379883,9718.089844,9562.540039,9645.400391,226060000
2002-06-13,11430,11440,11170,11200,253.06,887.0,895.0,870.0,871.0,4479,125.65,118.68,0.03,0.467,1.249,9647.620117,9758.799805,9508.69043,9517.259766,252640000
2002-06-14,11170,11170,10950,10950,381.8,870.0,870.0,855.0,856.0,9549,124.95,117.7,0.03,0.457,1.235,9515.120117,9624.769531,9449.980469,9617.709961,332400000
2002-06-17,10860,10920,10630,10750,216.66,855.0,859.0,830.0,849.0,4498,124.2,117.33,0.03,0.46,1.246,9498.919922,9498.919922,9260.990234,9474.209961,286920000
2002-06-18,10910,10940,10770,10850,194.92,859.0,867.0,850.0,856.0,5398,124.35,117.42,0.03,0.455,1.2329999999999999,9498.919922,9498.919922,9260.990234,9474.209961,286920000
2002-06-19,10800,10800,10490,10560,392.33,849.0,872.0,837.0,840.0,7870,124.35,118.41,0.03,0.469,1.2429999999999999,9476.5,9687.769531,9476.5,9687.419922,247560000
2002-06-20,10500,10660,10350,10620,364.5,841.0,846.0,832.0,841.0,7212,124.25,118.8,0.03,0.451,1.229,9684.519531,9721.75,9636.959961,9706.120117,212730000
2002-06-21,10480,10490,10380,10410,174.08,832.0,840.0,831.0,832.0,3509,123.45,119.15,0.03,0.428,1.1909999999999998,9702.0,9733.389648,9542.740234,9561.570313,248010000
2002-06-24,10270,10530,10200,10500,150.8,830.0,858.0,820.0,851.0,6692,121.65,118.3,0.03,0.433,1.194,9430.660156,9430.660156,9220.629883,9253.790039,416400000
2002-06-25,10460,10620,10450,10480,119.37,841.0,862.0,841.0,846.0,4173,121.6,117.98,0.03,0.434,1.188,9430.660156,9430.660156,9220.629883,9253.790039,416400000
2002-06-26,10330,10330,10090,10120,220.18,830.0,831.0,804.0,809.0,8930,121.2,119.39,0.03,0.424,1.178,9252.469727,9369.950195,9083.55957,9281.820313,341190000
2002-06-27,10320,10380,10270,10280,126.53,819.0,832.0,811.0,815.0,5378,120.15,118.04,0.03,0.433,1.207,9285.55957,9413.080078,9111.25,9126.820313,294930000
2002-06-28,10450,10630,10410,10560,140.91,825.0,837.0,823.0,836.0,7248,119.45,117.98,0.028,0.41100000000000003,1.1840000000000002,9108.219727,9160.80957,8926.570313,9120.110352,407350000
2002-07-01,10620,10730,10580,10620,126.52,830.0,835.0,819.0,823.0,4222,119.8,118.95,0.03,0.441,1.219,9270.330078,9362.820313,9237.730469,9243.259766,331590000
2002-07-02,10510,10650,10410,10640,145.27,815.0,825.0,800.0,825.0,6666,119.8,118.57,0.026,0.435,1.204,9270.330078,9362.820313,9237.730469,9243.259766,331590000
2002-07-03,10510,10850,10480,10790,226.52,805.0,823.0,805.0,815.0,5910,120.15,118.07,0.03,0.44,1.2009999999999998,9239.25,9327.44043,9106.889648,9109.790039,258620000
2002-07-04,10780,10780,10640,10680,91.9,815.0,821.0,806.0,812.0,3935,119.95,117.47,0.03,0.433,1.1909999999999998,9104.950195,9135.820313,8960.540039,9007.75,313900000
2002-07-05,10690,10890,10690,10840,118.5,822.0,845.0,820.0,835.0,6355,120.45,117.51,0.03,0.434,1.1909999999999998,9006.370117,9070.889648,8897.540039,9054.969727,272750000
2002-07-09,10830,10970,10770,10930,106.0,850.0,867.0,842.0,865.0,6912,118.9,117.54,0.03,0.43,1.189,9061.540039,9379.849609,9061.540039,9379.5,143040000
2002-07-10,10820,10950,10760,10770,98.95,855.0,857.0,832.0,832.0,5521,118.2,117.21,0.024,0.41200000000000003,1.166,9375.700195,9410.379883,9240.360352,9274.900391,244270000
2002-07-11,10620,10650,10460,10600,135.16,825.0,828.0,808.0,814.0,6960,117.65,116.23,0.023,0.402,1.1540000000000001,9273.379883,9318.099609,9081.959961,9096.089844,255570000
2002-07-24,10110,10150,9910,9930,416.68,791.0,799.0,780.0,780.0,5219,117.5,116.2,0.029,0.43200000000000005,1.193,8015.040039,8103.859863,7717.290039,7784.580078,477860000
2002-07-25,10200,10200,9930,9930,212.68,790.0,793.0,763.0,771.0,7241,116.55,116.04,0.029,0.423,1.196,7785.549805,7894.410156,7682.890137,7702.339844,528730000
2002-07-29,9720,9860,9660,9720,154.89,719.0,728.0,704.0,707.0,13204,118.65,117.11,0.028,0.457,1.224,8192.610352,8267.719727,8114.589844,8264.389648,306600000
2002-07-30,9980,10010,9910,9990,136.2,725.0,728.0,703.0,714.0,13326,119.65,117.36,0.027,0.446,1.22,8192.610352,8267.719727,8114.589844,8264.389648,306600000
2002-07-31,10010,10010,9850,9910,95.21,701.0,709.0,694.0,697.0,8522,120.05,118.08,0.019,0.423,1.1909999999999998,8267.990234,8711.879883,8267.990234,8711.879883,328750000
2002-08-01,9970,9970,9770,9780,132.56,698.0,701.0,674.0,681.0,8412,119.95,117.22,0.016,0.41700000000000004,1.192,8707.030273,8762.139648,8540.120117,8680.030273,332810000
2002-08-05,9660,9800,9650,9700,77.91,650.0,654.0,632.0,636.0,12091,118.95,117.14,0.015,0.377,1.159,8504.959961,8508.769531,8203.820313,8313.129883,298050000
2002-08-06,9640,9650,9460,9500,295.82,612.0,622.0,607.0,622.0,15978,119.7,117.07,0.015,0.39899999999999997,1.173,8504.959961,8508.769531,8203.820313,8313.129883,298050000
2002-08-07,9750,9890,9730,9860,134.2,642.0,661.0,637.0,660.0,18327,121.0,117.07,0.014,0.384,1.15,8312.919922,8312.919922,8030.819823999999,8043.629883,281930000
2002-08-08,9860,9950,9740,9820,111.19,650.0,654.0,628.0,630.0,10984,120.15,117.22,0.014,0.386,1.149,8049.930176000001,8418.150391,8049.930176000001,8274.089844,303670000
2002-08-09,9870,10060,9870,10010,208.75,620.0,634.0,607.0,626.0,13767,121.2,117.19,0.014,0.37799999999999995,1.136,8282.25,8460.169922,8214.620117,8456.150391,282860000
2002-08-12,9910,9920,9760,9780,74.8,621.0,622.0,603.0,605.0,8345,119.85,116.37,0.013,0.369,1.131,8707.240234,8796.679688,8575.980469,8745.450195,240400000
2002-08-13,9680,9810,9660,9700,100.02,600.0,620.0,598.0,611.0,10148,118.9,116.31,0.012,0.382,1.157,8707.240234,8796.679688,8575.980469,8745.450195,240400000
2002-08-14,9670,9700,9630,9690,73.95,599.0,599.0,587.0,589.0,15143,118.25,116.54,0.012,0.366,1.129,8741.919922,8742.05957,8582.009766,8688.889648,194200000
2002-08-15,9810,9870,9780,9790,80.0,604.0,610.0,592.0,601.0,10907,117.4,114.95,0.012,0.36700000000000005,1.128,8683.150391,8745.519531,8473.320313,8482.389648,263650000
2002-08-16,9880,9900,9740,9800,79.46,611.0,615.0,598.0,615.0,9242,117.5,115.23,0.012,0.379,1.137,8479.139648,8748.290039,8353.070313,8743.30957,308960000
2002-08-19,9760,9770,9520,9600,211.91,615.0,616.0,598.0,605.0,9689,117.55,115.97,0.011,0.37,1.12,8813.070313,8837.519531,8709.389648,8778.05957,250960000
2002-08-20,9740,9750,9590,9600,87.83,614.0,627.0,608.0,614.0,16875,118.6,115.82,0.01,0.371,1.121,8813.070313,8837.519531,8709.389648,8778.05957,250960000
2002-08-21,9550,9710,9510,9650,108.39,612.0,650.0,610.0,637.0,22057,118.5,116.25,0.01,0.35700000000000004,1.112,8777.089844,8994.120117,8753.519531,8990.790039,250510000
2002-08-22,9680,9860,9570,9830,124.15,647.0,662.0,640.0,653.0,15245,119.1,116.47,0.009,0.34299999999999997,1.112,8986.5,8986.5,8822.019531,8872.070313,250310000
2002-08-23,9930,9970,9860,9900,152.66,660.0,672.0,658.0,660.0,14232,119.9,116.17,0.009,0.337,1.1,8866.139648,8974.360352,8798.889648,8957.230469,280710000
2002-08-26,9800,10150,9800,10050,261.76,650.0,682.0,646.0,661.0,11022,119.5,116.32,0.008,0.33399999999999996,1.081,9051.490234,9051.490234,8829.959961,8872.959961,208070000
2002-08-27,10040,10080,9900,9930,104.5,662.0,671.0,657.0,668.0,11987,119.7,116.43,0.007,0.322,1.057,9051.490234,9051.490234,8829.959961,8872.959961,208070000
2002-08-28,9920,9970,9750,9760,161.92,667.0,668.0,641.0,643.0,8264,118.3,116.21,0.007,0.32899999999999996,1.075,8873.929688,8949.530273,8756.019531,8919.009766,187120000
2002-08-29,9700,9720,9570,9590,238.38,635.0,641.0,628.0,634.0,6667,118.9,116.44,0.007,0.301,1.0270000000000001,8917.490234,9017.019531,8782.030273,8824.410156,231250000
2002-08-30,9640,9690,9540,9600,124.49,636.0,650.0,631.0,640.0,5171,117.95,116.11,0.007,0.309,1.014,8823.929688,8823.990234,8646.19043,8694.089844,219470000
2002-09-02,9590,9590,9490,9520,188.47,639.0,639.0,623.0,626.0,4064,118.7,116.42,0.006,0.317,0.9990000000000001,8669.259766,8783.349609,8605.870117,8663.5,177100000
2002-09-03,9480,9490,9250,9250,515.87,620.0,622.0,610.0,613.0,5664,118.15,116.32,0.009,0.312,1.018,8669.259766,8783.349609,8605.870117,8663.5,177100000
2002-09-04,9110,9190,9010,9100,329.12,603.0,610.0,597.0,603.0,7141,117.25,116.78,0.009,0.325,1.033,8669.259766,8783.349609,8605.870117,8663.5,177100000
2002-09-05,9180,9300,9080,9250,148.87,612.0,622.0,610.0,615.0,6357,118.15,117.11,0.009,0.326,1.0390000000000001,8659.269531,8659.269531,8304.299805,8308.049805,267290000
2002-09-06,9050,9160,8980,9150,190.45,600.0,613.0,596.0,612.0,7627,118.6,117.65,0.009,0.3,0.983,8308.530273,8452.589844,8280.400391,8425.120117,273410000
2002-09-09,9330,9350,9270,9330,85.02,632.0,633.0,611.0,611.0,4224,118.7,116.46,0.014,0.299,0.983,8296.459961,8474.709961,8296.459961,8427.200195,253650000
2002-09-10,9350,9460,9260,9280,113.31,619.0,624.0,612.0,614.0,6153,118.85,116.48,0.013,0.273,0.9229999999999999,8296.459961,8474.709961,8296.459961,8427.200195,253650000
2002-09-11,9380,9440,9350,9410,64.66,613.0,616.0,599.0,604.0,9357,119.8,116.79,0.013,0.287,0.902,8425.879883,8558.009766,8315.469727,8519.379883,230080000
2002-09-12,9350,9430,9260,9430,82.53,590.0,597.0,576.0,596.0,13558,120.35,117.47,0.013,0.282,0.889,8520.139648,8602.610352,8502.320313,8602.610352,220350000
2002-09-13,9250,9300,9140,9220,124.37,556.0,572.0,556.0,567.0,22834,119.8,117.7,0.012,0.284,0.894,8604.269531,8726.900391,8570.219727,8581.169922,185470000
2002-09-17,9420,9580,9380,9540,157.51,577.0,583.0,561.0,565.0,11558,122.4,118.3,0.011,0.285,0.917,8377.679688,8378.44043,8247.839844,8312.69043,248270000
2002-09-18,9340,9570,9260,9520,134.03,557.0,570.0,555.0,565.0,7327,122.1,118.83,0.01,0.39,1.094,8311.790039,8389.259766,8257.69043,8380.179688,189900000
2002-09-19,9810,9950,9670,9730,252.64,585.0,596.0,561.0,563.0,8699,121.9,119.22,0.01,0.316,1.042,8386.349609,8482.339844,8192.009766,8207.549805,260470000
2002-09-20,9530,9680,9460,9470,94.92,543.0,555.0,531.0,533.0,11778,121.85,120.25,0.01,0.35,1.1440000000000001,8203.070313,8253.320313,8051.910156,8172.450195,289370000
2002-09-24,9310,9340,9190,9270,125.79,525.0,525.0,510.0,518.0,10283,123.7,120.73,0.009,0.358,1.12,7945.930176000001,8017.370117,7922.069823999999,7986.02002,431280000
2002-09-25,9210,9390,9110,9180,183.53,512.0,528.0,507.0,513.0,7774,123.15,120.98,0.009,0.33799999999999997,1.057,7984.77002,7984.77002,7788.419922,7872.149901999999,268190000
2002-09-26,9370,9420,9320,9370,78.96,526.0,530.0,514.0,520.0,7409,122.6,119.83,0.009,0.353,1.074,7871.22998,7871.22998,7666.0,7683.129883,336190000
2002-09-27,9460,9600,9450,9580,126.74,529.0,532.0,521.0,528.0,10374,122.4,119.57,0.009,0.35700000000000004,1.063,7687.160156,7891.279785,7665.660156,7841.819823999999,328040000
2002-09-30,9410,9500,9350,9360,112.72,524.0,528.0,518.0,526.0,7168,122.6,120.32,0.009,0.33799999999999997,1.024,7996.009765999999,7996.009765999999,7694.720215,7701.450195,327120000
2002-10-01,9260,9280,9180,9200,144.94,520.0,522.0,517.0,520.0,6492,122.15,120.62,0.009,0.32,0.987,7996.009765999999,7996.009765999999,7694.720215,7701.450195,327120000
2002-10-02,9330,9330,9110,9130,112.05,530.0,535.0,520.0,521.0,9758,122.85,120.63,0.009,0.331,0.992,7698.810059,7698.810059,7460.779785,7591.930176000001,373450000
2002-10-03,9100,9140,8980,9000,196.6,514.0,520.0,497.0,499.0,9694,122.95,121.35,0.009,0.311,0.987,7593.040039,7940.589844,7593.040039,7938.790039,339910000
2002-10-04,8900,9050,8890,9030,164.15,496.0,505.0,485.0,490.0,8909,122.6,120.97,0.009,0.305,0.996,7936.569823999999,7969.370117,7742.02002,7755.609863,322970000
2002-10-07,8930,8930,8690,8740,245.48,472.0,474.0,446.0,451.0,14822,123.2,120.61,0.01,0.314,1.021,7719.339844,7784.810059,7472.009765999999,7528.399901999999,338800000
2002-10-08,8720,8840,8710,8720,164.9,456.0,463.0,450.0,455.0,12742,124.25,122.15,0.01,0.32,1.013,7719.339844,7784.810059,7472.009765999999,7528.399901999999,338800000
2002-10-09,8700,8730,8530,8560,258.78,448.0,450.0,429.0,434.0,10905,123.95,121.57,0.01,0.301,1.001,7528.680176000001,7637.910156,7404.939941,7422.839844,300960000
2002-10-15,8760,8900,8730,8900,154.68,460.0,465.0,447.0,463.0,11054,124.55,123.04,0.012,0.281,0.92,7540.740234000001,7901.259765999999,7540.740234000001,7850.290039,351520000
2002-10-16,9000,9030,8860,8870,225.3,464.0,473.0,455.0,458.0,11703,124.9,122.49,0.011,0.28600000000000003,0.915,7848.209961,7915.0,7745.700195,7877.399901999999,228340000
2002-10-17,8890,9080,8890,8960,158.44,454.0,474.0,450.0,451.0,10039,124.75,122.22,0.011,0.299,0.922,7883.22998,8255.679688,7883.22998,8255.679688,410910000
2002-10-18,9110,9160,9080,9140,217.7,461.0,501.0,460.0,493.0,20296,125.25,121.71,0.011,0.299,0.946,8232.099609,8232.099609,8013.410156,8036.029785,385800000
2002-10-21,9100,9150,8970,8980,61.65,488.0,491.0,476.0,477.0,8347,125.45,121.62,0.01,0.289,0.929,8287.719727,8331.55957,8147.200195,8322.400391,319260000
2002-10-22,8960,9000,8710,8710,141.2,477.0,478.0,436.0,439.0,15969,125.0,121.65,0.01,0.305,0.95,8287.719727,8331.55957,8147.200195,8322.400391,319260000
2002-10-23,8670,8790,8530,8760,154.17,422.0,437.0,420.0,428.0,13008,125.05,122.2,0.01,0.298,0.935,8320.740234,8547.830078,8230.5,8538.240234,311250000
2002-10-24,8780,8790,8570,8640,101.2,438.0,452.0,428.0,437.0,19730,124.5,121.42,0.019,0.3,0.9359999999999999,8534.080078,8534.080078,8376.150391,8450.160156,294820000
2002-10-25,8620,8780,8620,8760,76.67,436.0,446.0,435.0,437.0,8171,124.4,121.7,0.019,0.301,0.937,8448.55957,8494.759766,8294.379883,8494.269531,332100000
2002-10-28,8750,8750,8580,8730,83.46,437.0,438.0,423.0,428.0,7311,124.5,121.52,0.018,0.29100000000000004,0.912,8317.480469,8445.299805,8258.519531,8443.990234,242650000
2002-10-29,8730,8800,8700,8730,104.07,430.0,447.0,429.0,443.0,11493,123.6,121.55,0.017,0.29,0.909,8317.480469,8445.299805,8258.519531,8443.990234,242650000
2002-10-30,8680,8870,8610,8750,122.47,428.0,429.0,408.0,412.0,16731,122.9,120.76,0.017,0.292,0.9059999999999999,8448.980469,8531.450195,8325.450195,8368.040039,290400000
2002-10-31,8850,8850,8600,8630,104.39,417.0,418.0,391.0,397.0,18034,123.2,121.29,0.017,0.271,0.863,8367.280273,8399.740234,8198.040039,8368.94043,287600000
2002-11-01,8650,8730,8590,8700,100.51,392.0,397.0,381.0,393.0,16286,122.7,121.53,0.016,0.275,0.8490000000000001,8363.950195,8459.30957,8307.419922,8427.410156,290370000
2002-11-05,8880,9070,8830,9070,225.69,406.0,417.0,399.0,414.0,16150,122.05,121.77,0.015,0.28300000000000003,0.835,8395.639648,8542.269531,8309.5,8517.639648,281290000
2002-11-06,9000,9120,8930,8960,155.3,418.0,421.0,401.0,407.0,9981,122.2,122.08,0.015,0.294,0.853,8521.599609,8730.639648,8521.599609,8571.599609,336230000
2002-11-07,8950,8970,8870,8890,54.32,407.0,421.0,401.0,407.0,15710,121.7,122.43,0.014,0.299,0.867,8568.759766,8691.379883,8544.419922,8678.269531,252030000
2002-11-08,8800,8850,8680,8690,102.45,402.0,407.0,398.0,399.0,7009,121.35,122.36,0.014,0.297,0.868,8677.169922,8800.0,8590.19043,8771.009766,321670000
2002-11-11,8610,8610,8460,8470,153.78,397.0,397.0,371.0,372.0,9484,119.95,121.47,0.012,0.29,0.835,8585.75,8668.910156,8498.919922,8537.129883,250130000
2002-11-12,8400,8550,8390,8480,128.64,365.0,371.0,357.0,361.0,13724,119.7,120.85,0.012,0.29100000000000004,0.835,8585.75,8668.910156,8498.919922,8537.129883,250130000
2002-11-13,8550,8550,8410,8440,95.38,365.0,365.0,355.0,355.0,8070,119.85,121.23,0.012,0.29,0.83,8535.80957,8535.879883,8349.530273,8358.950195,213540000
2002-11-14,8440,8530,8270,8270,156.7,360.0,375.0,358.0,363.0,17181,120.25,121.12,0.011,0.307,0.879,8356.730469,8504.669922,8356.730469,8386.0,275330000
2002-11-15,8470,8550,8430,8510,247.89,370.0,375.0,368.0,370.0,10979,120.7,121.19,0.011,0.309,0.89,8380.320313,8493.509766,8298.679688,8398.490234,301160000
2002-11-18,8450,8500,8320,8360,114.64,371.0,374.0,362.0,367.0,9851,120.45,121.75,0.01,0.313,0.904,8535.639648,8583.950195,8460.769531,8579.089844,290040000
2002-11-19,8310,8440,8270,8390,125.5,365.0,366.0,360.0,364.0,5581,120.9,122.07,0.01,0.307,0.875,8535.639648,8583.950195,8460.769531,8579.089844,290040000
2002-11-20,8410,8550,8380,8470,85.0,360.0,368.0,357.0,362.0,9963,122.4,122.85,0.01,0.316,0.8759999999999999,8579.740234,8636.240234,8480.679688,8486.570313,232900000
2002-11-21,8610,8710,8590,8690,242.59,372.0,392.0,369.0,390.0,16119,122.65,122.76,0.02,0.354,0.909,8484.929688,8546.839844,8405.120117,8474.780273,263730000
2002-11-22,8820,8840,8740,8770,182.02,402.0,405.0,383.0,389.0,13321,122.85,123.08,0.01,0.32299999999999995,0.882,8469.570313,8643.030273,8439.05957,8623.009766,299740000
2002-11-25,8770,8970,8770,8950,181.18,391.0,394.0,378.0,390.0,10890,123.2,122.61,0.019,0.301,0.852,8842.410156,8880.389648,8801.0,8804.839844,279420000
2002-11-26,8920,9000,8780,8840,121.73,389.0,390.0,381.0,383.0,7229,121.95,120.9,0.018,0.29100000000000004,0.833,8842.410156,8880.389648,8801.0,8804.839844,279420000
2002-11-27,8770,8940,8760,8920,130.9,378.0,387.0,375.0,385.0,9339,121.7,120.96,0.018,0.301,0.843,8804.969727,8868.870117,8756.019531,8849.400391,228250000
2002-11-28,9030,9210,9030,9180,325.96,400.0,421.0,397.0,421.0,21273,122.35,121.14,0.018,0.29600000000000004,0.847,8844.120117,8844.400391,8670.179688,8676.419922,254320000
2002-11-29,9190,9320,9150,9240,291.35,423.0,452.0,422.0,438.0,44010,122.4,121.58,0.017,0.304,0.8490000000000001,8678.959961,8939.910156,8678.959961,8931.679688,226450000
2002-12-02,9240,9280,9130,9190,159.15,443.0,446.0,432.0,436.0,16820,122.85,122.13,0.016,0.309,0.8540000000000001,8933.669922,8950.330078,8891.290039,8896.089844,109700000
2002-12-03,9270,9350,9210,9230,166.14,445.0,454.0,433.0,436.0,15167,124.45,124.05,0.016,0.319,0.875,8933.669922,8950.330078,8891.290039,8896.089844,109700000
2002-12-04,9110,9150,8990,9070,124.61,426.0,429.0,414.0,415.0,13139,124.25,123.96,0.016,0.319,0.866,8902.950195,9043.370117,8787.150391,8862.570313,282090000
2002-12-05,8970,9050,8940,8950,108.87,410.0,411.0,400.0,406.0,9713,124.65,124.76,0.015,0.327,0.875,8861.129883,8861.129883,8721.879883,8742.929688,240680000
2002-12-06,8900,8940,8840,8900,82.59,404.0,416.0,399.0,416.0,8696,125.1,125.24,0.015,0.32799999999999996,0.879,8734.219727,8811.620117,8653.379883,8737.849609,283220000
2002-12-09,8920,8980,8830,8860,43.03,411.0,416.0,404.0,406.0,5590,123.3,124.58,0.014,0.324,0.875,8620.879883,8679.509766,8501.860352,8645.769531,242140000
2002-12-10,8760,8900,8750,8860,60.76,396.0,406.0,385.0,406.0,12467,123.4,124.78,0.013,0.312,0.872,8620.879883,8679.509766,8501.860352,8645.769531,242140000
2002-12-11,8900,8910,8750,8790,51.76,411.0,413.0,392.0,393.0,9282,123.95,124.79,0.013,0.302,0.868,8643.990234,8643.990234,8473.0,8473.410156,227690000
2002-12-12,8750,8790,8710,8740,35.83,393.0,396.0,383.0,386.0,8224,123.6,124.66,0.012,0.307,0.866,8473.610352,8578.990234,8469.549805,8574.259766,224650000
2002-12-13,8700,8710,8510,8550,190.38,385.0,386.0,372.0,374.0,10277,122.5,124.78,0.012,0.309,0.863,8571.519531,8625.889648,8487.530273,8589.139648,219990000
2002-12-16,8500,8590,8430,8470,71.03,370.0,372.0,361.0,363.0,8170,120.6,123.35,0.011,0.295,0.83,8536.070313,8536.070313,8422.94043,8433.709961,213100000
2002-12-17,8600,8620,8510,8520,55.57,366.0,367.0,359.0,360.0,10482,121.35,124.01,0.011,0.295,0.826,8536.070313,8536.070313,8422.94043,8433.709961,213100000
2002-12-18,8500,8520,8330,8380,170.53,357.0,364.0,352.0,355.0,7010,121.35,124.78,0.011,0.3,0.82,8436.589844,8627.540039,8434.740234,8627.400391,207040000
2002-12-19,8300,8450,8290,8450,104.74,354.0,355.0,347.0,351.0,10425,121.05,124.2,0.01,0.298,0.8220000000000001,8626.990234,8638.639648,8525.030273,8535.389648,224130000
2002-12-20,8430,8460,8320,8400,97.91,346.0,346.0,333.0,336.0,15403,120.8,123.98,0.01,0.29600000000000004,0.8220000000000001,8531.30957,8531.379883,8407.719727,8447.349609,227620000
2002-12-24,8440,8590,8410,8530,76.97,339.0,354.0,336.0,353.0,24565,120.35,123.47,0.019,0.293,0.818,8367.410156,8513.650391,8367.410156,8511.320313,386140000
2002-12-25,8540,8560,8490,8530,48.39,357.0,358.0,347.0,353.0,10587,120.35,124.09,0.019,0.287,0.805,8511.389648,8554.040039,8462.639648,8493.290039,184910000
2002-12-26,8570,8730,8570,8710,106.38,354.0,357.0,351.0,355.0,6443,120.35,124.26,0.018,0.297,0.8170000000000001,8491.990234,8491.990234,8443.650391,8448.110352,81600000
2002-12-27,8710,8720,8660,8690,39.28,355.0,355.0,350.0,351.0,6231,120.2,124.72,0.018,0.297,0.7979999999999999,8491.990234,8491.990234,8443.650391,8448.110352,81600000
2002-12-30,8580,8620,8560,8560,25.92,346.0,346.0,339.0,339.0,5662,119.95,125.14,0.017,0.297,0.79,8429.280273,8449.410156,8285.139648,8303.780273,143720000
2003-01-06,8750,8790,8720,8740,61.29,344.0,349.0,341.0,341.0,5730,119.85,124.88,0.015,0.303,0.797,8607.379883,8635.490234,8552.870117,8601.69043,234000000
2003-01-07,8820,8860,8670,8670,94.22,346.0,347.0,336.0,337.0,8864,119.4,124.69,0.014,0.303,0.7929999999999999,8607.379883,8635.490234,8552.870117,8601.69043,234000000
2003-01-08,8610,8650,8520,8540,92.91,336.0,337.0,330.0,330.0,6180,120.25,125.24,0.014,0.303,0.7879999999999999,8602.780273,8800.589844,8602.099609,8773.570313,258040000
2003-01-09,8470,8540,8430,8540,55.64,323.0,326.0,307.0,313.0,19374,118.9,125.18,0.013,0.308,0.7659999999999999,8775.839844,8802.639648,8713.030273,8740.589844,266970000
2003-01-10,8590,8600,8410,8470,76.18,315.0,326.0,309.0,322.0,16343,119.65,125.37,0.013,0.31,0.7909999999999999,8735.929688,8736.070313,8580.099609,8595.30957,255650000
2003-01-14,8490,8590,8480,8590,43.81,320.0,326.0,316.0,321.0,8311,118.95,125.37,0.011,0.311,0.799,8776.040039,8818.549805,8689.580078,8784.889648,235610000
2003-01-15,8600,8640,8480,8620,68.13,325.0,336.0,320.0,336.0,12747,118.1,124.74,0.011,0.294,0.767,8787.830078,8869.290039,8746.969727,8785.980469,231990000
